1519278856.37068,-8.68902908591181e-07,6.81668380426345e-07,-2.10486325783279e-07,7.81286179564192e-07,1.54870995946211e-06,-4.58661245501913e-06,0.999999999987977
1519278857.105,-0.00017741410952704,-0.00118974769626655,0.0633596652302051,0.000632785871737491,-0.00136549251438519,-0.000833661314013042,0.999998520009428
1519278857.20529,-0.000130131248430783,-0.0012612845863378,0.0727435053402854,0.000476245606237842,-0.00193171587875051,-0.00135184428325398,0.999997107086276
1519278857.70512,0.000441569645998597,-0.00214067058471443,0.114655540261865,0.00190826262706627,-0.00309609632379232,0.000528740783638567,0.999993246554437
1519278858.20534,-0.000161764652244698,-0.002400092824164,0.15780889125741,0.000301785019586861,-0.00340352689146492,-0.000530090319129965,0.999994021949509
1519278858.80543,-0.000226436615454436,-0.00339634576715006,0.210577196675297,-0.00232284817822961,-0.00451452728510125,-0.000278661044234635,0.999987072800322
1519278859.57112,-0.000694126265687753,-0.0045859019789635,0.276482019511649,-0.00163398652819582,-0.00644757455622405,-0.000170237902707105,0.999977864699726
1519278860.03849,-0.000821912912595479,-0.00532256884388939,0.315917915749542,-0.000319293802493633,-0.00670502378917382,0.000509557306128623,0.999977340272671
1519278860.6058,-0.00120416094088542,-0.0055160533545442,0.36446589321943,0.000219272128439282,-0.00726080559626505,0.000377552119089747,0.99997354468817
1519278861.13866,-0.00166528644301054,-0.00604758346247927,0.409666089048037,-0.00122422427960374,-0.00549117401968148,0.000628452951277939,0.999983976536468
1519278861.73881,-0.00153980604782277,-0.00707748518833434,0.460420329709539,-0.00238927166118248,0.00205273849778447,-9.38905185475526e-05,0.999995034402751
1519278862.40621,0.000152875003505824,-0.00788735773814907,0.517841347524188,-0.00195895071528169,0.0141767977468779,-0.000973589798674249,0.999897111227272
1519278863.00586,0.00339961869547055,-0.0083827808090929,0.568802738310008,-0.00221579886131012,0.0273435779675365,-0.00065686467596731,0.999623422848893
1519278863.70583,0.00906712280986298,-0.00911383928692438,0.628949876583954,-0.00367558355851554,0.0368297655313648,0.00063245007956209,0.999314594341195
1519278864.37187,0.0133336044475283,-0.0100702803221451,0.685193498751193,-0.00235321849182844,0.0376983409460262,0.000355419286252213,0.999286330903099
1519278865.00642,0.0169175654159461,-0.010666587237615,0.74016959257517,-0.00296065690786156,0.0366375804160885,-0.00129524919980105,0.999323393372455
1519278865.60649,0.0215431380579289,-0.0110112626913401,0.792211171230673,-0.00357550278413245,0.0358584805000743,2.91420902207363e-05,0.999350481216077
